url,title,text,topic,tags,date
https://lenta.ru/news/1999/08/31/korzhakov/,Коржаков готов рассказать Генпрокуратуре про финансовое состояние Ельцина,"На состоявшейся сегодня в Москве пресс-конференции бывший шеф Службы безопасности президента РФ Александр Коржаков заявил, что он готов ответить на вопросы Генпрокуратуры о финансовом состоянии семьи Бориса Ельцина. ""У меня  много  информации,  которую  я  знаю,  но  не  хочу говорить"", - сказал Коржаков, уточнив,  что ""если у тебя нет власти, то информацию лучше оставить на потом"". Только  что вернувшийся  из-за границы Коржаков,  по  его словам, ""еще не разобрался"" в потоке публикаций о якобы имеющихся зарубежных счетах ближайшего окружения и семьи президента РФ. Вместе с тем он отметил, что ""если обнаружатся факты преступной  деятельности   президента,   то   закон   не   должен освобождать его от ответственности"". Коржаков ""очень осторожно"" отнесся к заявлению следователя генпрокуратуры Георгия  Чуглазова  о  том,  что  90%  материалов, опубликованных  в  СМИ  по  делу  компании  ""Мабетекс"",  являются достоверными. Коржаков напомнил, что именно этот следователь в  свое время  вел дело ""о пресловутой коробке из-под ксерокса"" (когда  накануне второго  тура президентских  выборов в июне 1996  года при  попытке выноса  из Белого дома коробки с 500 тысячами долларов были задержаны  помощники Анатолия  Чубайса  СергейЛисовский и  Владимир Ефстафьев) и в итоге признался, что ""ничего там не было"". Коржаков также предложил принять закон о гарантиях  бывшему   президенту  и   его  семье,  поскольку  ""все неурядицы сейчас  из-за того, что семья  мечется и не знает, что будет потом"". Как сообщает ""Интерфакс"", Коржаков не  разделяет позицию  тех, кто сегодня критикует Юрия Скуратова, отстраненного от должности генпрокурора РФ. ""Пока идет следствие,  не надо  кукарекать. Наверное,  Скуратов  первый  раз  ошибся,  когда  позволил  себе подчиниться требованиям верховных звонков в том же деле о коробке из-под ксерокса. Наступил себе на совесть, наступай и дальше"", - так прокомментировал Коржаков действия Скуратова.",Россия,Все,1999/08/31
https://lenta.ru/news/1999/08/31/limonov/,Российские национал-большевики убирают территорию Севастополя,"15 представителей национал-большевистской партии России, разбрасывавших в День независимости Украины 24 августа в Севастополе листовки антиукраинского содержания, могут получить наказание по суду до 5 лет лишения свободы. Как сообщает ""Интерфакс-Украина"", действия ""лимоновцев"", забравшихся 24 августа на башню часов Севастопольского патриотического клуба Черноморского  флота РФ и с выкриками ""Севастополь! Крым! Россия!"" разбрасывавших оттуда листовки, квалифицированы правоохранительными органами Украины как злостное хулиганство. Против  активистов   партии  Эдуарда   Лимонова   возбуждено уголовное дело,  предусматривающее наказание на срок от одного до пяти лет лишения свободы. В  ходе следственных  мероприятий  милиция установила причастность  к группе ряда местных жителей - в результате проведенных обысков у них были изъяты программные документы национал-большевистской партии России, а также переписка членов партии с  лидером Эдуардом Лимоновым.  Изъяты также  листовки  и  газеты национал-большевистской партии. В  настоящее   время   участники   акции   протеста   против украинского статуса  Севастополя отбывают  наказание  в  виде  15 суток административного ареста и занимаются уборкой территории.",Мир,Все,1999/08/31
https://lenta.ru/news/1999/08/31/kirgizia/,Киргизия ведет бои на границах с Таджикистаном и Узбекистаном,"На юге Киргизии, а именно в Баткенском и Чон-Алайскомрайонах  Ошской   области  в   ночь  на  вторникпродолжались бои  между отрядами  боевиков  и  правительственнымивойсками. Как  сообщили   ""Интерфаксу""  в  силовых  структурах  Ошскойобласти,  наиболее   напряженная  ситуация  складывалась  в  Чон-Алайском  районе,   в  частности,   у  сел  Кара-Теин  и  Карамык(приграничные с  Таджикистаном), где  перестрелка продолжалась  втечение 2,5 часов. По   предварительной    информации,   среди   военнослужащихправительственных сил есть легко раненые. О потерях боевиков поканичего не известно. Также сообщается,  что в  ночь на  31 августа шесть боевиковатаковали село  Сохо (в  районе киргизско-узбекской  границы).  Входе  перестрелки   с  правительственными  войсками  один  боевиксорвался в пропасть и, предположительно, погиб. Кроме того,  в одном из мест расположения  правительственных  войскзадержан  местный  житель,  который  на  допросах  сознался,  чтопомогал боевикам  собирать информацию  и переправлять  раненых натерриторию Таджикистана. Как  сообщил   в   интервью   ""Интерфаксу""   пресс-секретарьпрезидента Киргизии  Каныбек Иманалиев, прошедшая в отдельных СМИинформация о  том, что  на  днях  был  освобожден  находящийся  убоевиков переводчик  японских геологов,  захваченных в  заложникиисламскими экстремистами, не подтверждается.",Мир,Все,1999/08/31
https://lenta.ru/news/1999/08/31/litva/,Литва засудила участников переворота 91 года,"Россия крайне негативно оценивает судебный процесс о ""январскихсобытиях 1991 года в Вильнюсе"".  Напомним, что речь идет о попытке государственного переворота в Литве, заявившей о своей независимости, когда властным органом объявил себя анонимный ""Комитет Национального Спасения"", опиравшийся на силу советских танков, введенных в эти дни в Литву с территории России, и на спецподразделения советской армии, захватившие, в частности, телецентр в Вильнюсе.  Другая противоборствующая сторона возглавлялась лидером радикальных литовских националистов, впоследствии президентом Литвы Витаусом Ландсбергисом. Столкновения на улицах Вильнюса сопровождались большим количеством человеческих жертв, фиксировались на видеопленки, неоднократно показывавшиеся по Центральному, а потом и Российскому, телевидению в качестве примера пагубности имперской политики.  Теперь в Литве прошел суд над участниками событий, выступавшими на стороне советских войск. Как заявили РИА ""Новости"" впосольстве РФ в этой стране, определенные силы в Литве пытаютсяиспользовать этот политический процесс для того, чтобы броситьтень на российско-литовские отношения. В результате завершившегося здесь судебногоразбирательства к длительному сроку заключения приговорен рядобщественных деятелей Литвы, среди которых 70-летний гражданинРоссии Станислав Мицкевич, граждане Иванов и Смоткин.  ""Решение Вильнюсского суда не моглоне вызвать озабоченность российской общественности.""- подчеркнули в посольстве.  ""Судебный процесс является делом суверенной Литвы, однаков Москве рассчитывают, что здравый смысл возьмет верх илитовские власти проявят гуманизм при окончательном решениисудьбы российского гражданина, здоровье которого серьезноподорвано"",  отметили в посольстве России.",Мир,Все,1999/08/31
https://lenta.ru/news/1999/08/31/timor/,Референдум по вопросу о самоопределении Восточного Тимора прошел успешно,"По сведениям миссии ООН, передаваемым РИА ""Новости"", в голосовании по вопросу о самопределении бывшей колонии приняли участие более 95% зарегистрированных избирателей. Подсчет голосов начнется в среду, он будет анонимным. Сначала в присутствии свидетелей будут вскрыты все опечатанные коробки, затем все бюллетени будут перемешаны, чтобы невозможно было определить, откуда они поступили, и начнется подсчет по принципу голосования всех избирателей на одном участке.Как сообщает РИА ""Новости"", администрация Клинтона отмечает ""чрезвычайную явку"" и ""успех"" проведенного в Восточном Тиморе референдума по вопросу о независимости этой индонезийской провинции. США призывают всех участников признать результаты референдума вне зависимости от исхода голосования, сказал заместитель официального представителя госдепартамента США Джеймс Фоули. Указывая на случаи насилия, отмеченные во время референдума, представитель госдепартамента подчеркнул ответственность правительства Индонезии за обеспечении порядка во время подсчета голосов и в последующих этапах решения проблемы Восточного Тимора.",Мир,Все,1999/08/31
https://lenta.ru/news/1999/09/01/china/,"США заплатили Китаю 4,5 миллиона долларов за ""ошибочную бомбардировку""","Соединенные Штаты заплатили Китаю 4,5 миллиона долларов в качестве компенсации за бомбардировку китайского посольства в Белграде. В результате ""ошибочной"" натовской бомбардировки в мае этого года погибло три человека, 27 было ранено. Как передает Reuters, во вторник представитель посольства США в Пекине сообщил, что ""на прошлой неделе Вашингтон перевел 4,5 миллиона долларов пострадавшим и семьям погибших"". Сегодня советник Госдепартамента США Дэвид Эндрюс завершил третий раунд переговоров с представителями МИД Китая по поводу компенсации за вред, нанесенный этими двумя странами посольствам друг друга. Самолеты НАТО разбомбили 7 мая посольство Китая во время налета на Югославию. В свою очередь разозленные китайцы штурмовали американское представительство в Пекине и тоже нанесли ему значительный ущерб. Был также подожжен дом генерального консула США в китайском городе Ченду. Третий раунд переговоров закончился без каких-либо конкретных результатов. Представитель посольства США не сообщил, какой именно компенсации две страны ждут друг от друга. Пока неясно также, будет ли Китай и дальше требовать ""сурового наказания виновных"". После трагической бомбардировки Китай отказался вести переговоры с США о вступлении во Всемирную Торговую Организацию (ВТО). И хотя США не раз выражали готовность возобновить обсуждение планов Китая по вступлению в ВТО, Китай по-прежнему неудовлетворен ""извинениями"" со стороны НАТО и считает, что бомбардировка посольства КНР в Югославии была намеренной.",Мир,Все,1999/09/01
https://lenta.ru/news/1999/09/01/bloki/,Илюхин и Исаков отвернулись от коммунистов,"""Женщины России"" , возмущенные отсутствием своих кандидаток в региональных кандидатских списках, вышли из блока ""Отечество - Вся Россия"" Лидер Движения в поддержку армии (ДПА) Виктор Илюхин заверил агентство ""Интерфакс"" в том, что не собирается входить со своим движением в избирательный блок ""За победу"", создаваемый КПРФ. Сегодня Илюхин заявил, что ДПА идет на выборы самостоятельно. Он, Илюхин не одобряет тактики коммунистов и считает свое движение самодостаточным, раз коммунисты сами заявили о своей самостоятельности еще в 1998 году. Илюхин не принял предложения патриотического объединения ""Русский дом"" возглавить новый блок, а предупредил, что установит для будущих попутчиков из других движений жесткие квоты на кандидатские места. Илюхин уверен, что преодолеет 5-процентный барьер. Тем временем Владимир Исаков, когда-то один из первых оппонентов президента Ельцина на съезде народных депутатов РФ, а ныне руководитель правового управления Госдумы, объяснил корреспонденту Интерфакса неудачу КПРФ с созданием блока ""За победу"" падением авторитета этой организации во всех сферах общества. Столь резкое заявление объяснимо тем, что Исаков больше не связан с КПРФ, а баллотируется в списке движения ""Отечество-Вся Россия"" по квоте Аграрной партии. Хроника регистрации предвыборных блоков такова: 18 августа- ""Голос России"", включающий ""Союз ""Живое кольцо"". Это демократический блок.26 августа зарегистрировались ""Коммунисты, трудящиеся России- за Советский Союз"". В первой ""тройке"" федерального списка входит всего одна известная фамилия - Тюлькин. Движение ""Женщины России"" вышло из движения ""Отечество"", обидевшись на то, что в 16 региональных группах не представлено ни одной женщины, сообщила агентству РИА ""Новости"" Алевтина Федулова, сопредседатель движения женщин России.",Россия,Все,1999/09/01
https://lenta.ru/news/1999/09/01/mabetex/,Паколли: Дель Понти предлагала мне взятку,"Скандал по поводу ""отмывания денег русской мафии"", возникший первоначально вокруг американского Bank of New York, расходится все более широкими кругами. Сейчас в него уже вовлечены Международный Валютный Фонд, речь идет об участии десятков международных банков в Европе, Юго-Восточной Азии, Китае и так далее. Что на самом деле стоит за всем этим, будет видно в самом ближайшем будущем, - после выборов у нас и в ""еще одной большой стране"", по выражению Александра Лившица, специального представителя президента РФ по связям с индустриально развитыми странами. Одним из ответвлений этого скандала является утверждение, что швейцарская строительная фирма Mabetex замешана в обслуживании ""иностранных счетов"" семьи Ельцина.В баталии, развернувшиеся в средствах массовой информации вокруг этих утверждений, вступила и одна из крупнейших итальянских газет La Stampa. Мы приводим полный перевод статьи, опубликованнойв газете сегодня. Паколли: Дель Понти предлагала мне деньги ",Мир,Все,1999/09/01
https://lenta.ru/news/1999/09/01/y2000/,ФБР готовится к кибер-войне и терактам в канун 2000 года,"Хотя до 2000 года осталось еще 4 месяца, правительство США уже разрабатывает меры по предотвращению ожидающихся в канун Нового года вспышек насилия и терроризма со стороны различных религиозных групп, националистов, хакеров, сторонников идей ""конца света"" и ""второго пришествия Христа"". Как стало известно агентству Reuters, на заседании специального комитета Сената по Проблеме-2000 в июле представитель ФБР, глава Центра защиты национальной инфраструктуры  Мишель Ватис сообщил, что ФБР прогнозирует, в частности, активизацию белых расистов, которые собираются воспользоваться датой наступления нового тысячелетия, чтобы заявить о себе. Целью их акций могут стать национальные меньшинства ""и их союзники в правительстве"", считают представители ФБР. Среди групп, которые могут использовать начало нового века ""в своих целях"", ФБР называет также стронников различных ""апокалиптических"" культов, таких как секта ""Врата Небес"" (""Heaven's Gate""), 30 членов которой совершили групповое самоубийство в 1997 году. Кроме того, по мнению представителей американских спецслужб, возможны также разнообразные провокации международного уровня.  Начиная с февраля этого года,  ЦРУ и 12 его дочерних разведывательных организаций активизировали деятельность по отслеживанию акций, которые подготавливаются на конец года. Белый дом потратил 40 миллионов долларов на создание информационного центра, призванного скоординировать усилия различных служб, которые столкнутся с различными проблемами при наступлении 2000 года. ФБР также отмечает, что ""Ошибка-2000"" может стать удобным поводом для хакерских атак. ""В некоторых случаях будет нелегко определить, является ли сбой системы следствием ""ошибки-2000"" или это вторжение хакера"", считает Мишель Ватис. Возглавляемый Ватисом Центр защиты национальной инфраструктуры, совместно с подразделением по защите компьютерных сетей Пентагона, проведут в начале октября секретную двухдневныю конференцию ""Подготовка к кибер-войне"".",Мир,Все,1999/09/01
https://lenta.ru/news/1999/09/01/bankofny/,"В ""Bank of New York"" подчищали и уничтожали документы","Следствие по делу ""Bank of  New York"" выяснило, что некоторые документы банка уничтожены, а другие подправлены с целью скрыть возможные финансовые операции. Об этом сообщила вчера со ссылкой на высокопоставленные источники, знакомые с ходом расследования, газета ""USA Today"".  По их сведениям, в ходе проверки выяснилось, что по каналам ""Bank of  New York"" осуществлялись, в обход существующих правил, скоротечные электронные переводы крупных сумм денег. Позже отчетные документы были подделаны таким образом, чтобы создать впечатление, будто трансакции проводились с соблюдением установленных сроков, а часть документов вообще исчезла.Специалистам хорошо известно, что подобная спешка возникает в случаях, когда криминальные структуры стремятся поскорее спрятать ""грязные деньги"" в каком-нибудь третьем банке.     The Wall  Street Journal  сообщил сегодня, что при переводеденег на  счета в  Bank of New York, якобы связанные с отмываниемденег из  России, были,  как  выясняется,  задействованы  десяткибанков, в том числе из США, Китая, Австралии. В минувшую пятницу было объявлено об увольнении Люси Эдвардс, занимавшейся в лондонском отделении ""Bank of  New York"" связями с Россией и странами Восточной Европы. Ее муж Петр Берлин, по мнению следователей, контролировал банковские счета компании ""Benex"", через которые прошли более 4 миллиардов долларов. Кроме того, банк отстранил от работы своего вице-президента - Наташу Гурфинкель-Кагаловскую, однако никаких обвинений никому предъявлено не было.  ""Bank of New York"" уже обязался оказать полное содействие ФБР и другим спецслужбам США, ведущим расследование. Во вторник в американской печати появились выдержки из служебного письма, адресованного председателем Совета директоров банка Томасом Рени своим подчиненным. Он пообещал сделать все необходимое, чтобы защитить высокую репутацию ""Bank of New York"" и ""не допустить противозаконной или неподобающей деятельности, к которой мог бы быть причастен банк"".",Мир,Все,1999/09/01
https://lenta.ru/news/1999/09/01/dagestan/,Федеральные силы в Дагестане замкнули кольцо окружения,"Касаясь на сегодняшней пресс-конференции обстановки  в Дагестане, министр внутренних дел РФ Рушайло подчеркнул, что в настоящее  время   там  осуществляется  второй  этап  операции - антитеррористический. ""Ситуация  нормальная, штатная, все идет по плану"", - сказал он. Подразделения объединенной группировки федеральных сил, сообщает ИТАР-ТАСС, завершили перегруппировку и полностью замкнули кольцо окружения вокруг бандформирований религиозных экстремистов в так называемом Кадарском анклаве в Дагестане. Бои с исламистами в районе дагестанских сел Карамахи и Чабанмахи принимают всё более ожесточенный характер и федеральные силы несут ощутимые потери. Они потеряли двух человек убитыми и 29 ранеными, экстремистам удалось подбить 8 единиц бронетехники. О потерях среди исламистов ничего не сообщается. Сегодня по их позициям будут продолжены воздушные и артиллерийские удары. Упорный характер боев, по мнению специалистов, свидетельствует о серьезной подготовке боевиков и их далеко идущих планах. Вместе с тем возможность переговоров и исламистами вовсе не исключается. Об этом заявил ИТАР-ТАСС председательГосударственного Совета Дагестана Магомедали Магомедов. Но переговоры возможны только на одном условии - немедленная сдача всего оружия и восстановление на территории сел конституционного порядка.",Россия,Все,1999/09/01
https://lenta.ru/news/1999/09/01/kirgiz1/,В Киргизии освобождены трое заложников,"Трое заложников освобождены минувшей ночью на юге Киргизии,в Чон-Алайском районе Ошской области, где с 22августа продолжаются боевые действия между правительственнымивойсками и крупными группировками боевиков. Об этомкорреспонденту ИТАР-ТАСС сообщил пресс-секретарь президента Киргизии Каныбек Иманалиев.По его словам, все освобожденные - милиционеры, захваченныенеделю назад боевиками во время проведения разведывательнойоперации. Пресс-секретарь не сообщил об условиях, на которыхбыли освобождены заложники.По официальным данным, в настоящее время террористыпродолжают удерживать в заложниках четырех японских геологов,их переводчика, командующего внутренними войсками Киргизиигенерал-майора Анарбека Шамкеева, военнослужащего и шестерыхмилиционеров.",Мир,Все,1999/09/01
https://lenta.ru/news/1999/09/01/dollar/,На ММВБ произошел резкий скачок курса доллара,"В среду 1 сентября Банк России перестал поддерживать курс рубля  на единой  торговой  сессии, что повлекло за  собой резкий  скачок  курса  доллара  на  Московской межбанковской  валютной   бирже  -   на  утренних  торгах  доллар подорожал на 41,5 копейки и достиг соотношения 25,2246 руб./$1. Как заявил в интервью ""Интерфаксу-АФИ"" дилер Пробизнесбанка, Центробанк  сократил предложение валюты на торгах в  связи   с  истощением   золотовалютных  резервов  (по  оценкам специалистов,  в  течение  последней  недели ЦБ  РФ  потратил  на интервенции до  500 миллионов ),  при этом спрос на доллары со стороны коммерческих  банков   в  начале   месяца  остается устойчивым. На  рынке усилились девальвационные ожидания, что негативно  сказзалось на настроениях операторов. По оценке  представителя РОСБАНКа, на минувшей  неделе курс доллара благодаря  интервенциям ЦБ  РФ был  искусственно  занижен (доллар стоил  в районе  24,7 руб./$1),  поэтому без поддержки со стороны Центробанка  на валютном  рынке произошло  такое заметное падение курса  рубля. Наиболее  приемлемый  на  сегодняшний  день ценовой уровень  составляет 25,5  руб./$1, полагает представитель РОСБАНКа. Вместе с  тем, до  конца недели,  как  считают  специалисты, колебания курса могут продолжиться, при этом доллар может достичь отметки в 25,8 руб./$1. Последний  раз   достаточно  сильный  скачок  курса  доллара отмечался на  валютном рынке  9 августа  1999 года,  когда  после известий об  отставке правительства Сергея Степашина курс доллара повысился сразу на 74 копейки - до 25,29 руб./$1. На утренних  торгах в среду, 1 сентября, было заключено 2011 сделок на общую сумму 155,65 миллионов долларов.",Россия,Все,1999/09/01
https://lenta.ru/news/1999/09/01/kosovo/,Американские миротворцы скрывали факт массового убийства,"МИД РФ в распространенном всреду заявлении  обвинил  воинский  контингент  США  в  Косово  всокрытии в  течение месяца факта уничтожения 15 косовских граждансербской национальности в селе Угляре. Как отмечается  в документе, переданном в ""Интерфакс"", ""речьидет об  одиозном случае"" - сокрытии преступления, совершенного вселе, входящем в зону ответственности США. ""Считаем, что  утаивания преступления  в Угляре должно статьпредметом детального обсуждения на предстоящем заседании СБ ООН"",- подчеркивает МИД РФ. В   заявлении   напоминается,   что   Россия   ""неоднократноподчеркивала, что  деятельность миротворцев  - как военных, так игражданских -  должна быть  объективной и не зависеть от симпатийили антипатий  к той  или иной  этнической группой, проживающей в Косово"". ""К   сожалению,   ставшее   недавно   достоянием   гласностисообщение... об  обнаружении  массового  захоронения...  не  даетоснований утверждать,  что все миротворцы следуют этому призыву"",- констатирует МИД РФ. В  заявлении   подчеркивается,  что   ""МИД  России  серьезнообеспокоено продолжающимися  в Косово массовыми преступлениями наэтнической основе"". ""Международное сообщество, - говорится в документе, - должноположить конец  разгулу в  крае насилия, убийства мирных жителей,поджогом  и  разграблением  имущества,  которые  не  прекращаютсявопреки четким требованиям резолюции Совета Безопасности ООН"". ""Сокрытие этих  преступлений недопустимо"",  - указывает  МИД РФ.",Мир,Все,1999/09/01
https://lenta.ru/news/1999/09/01/valuta/,На ММВБ перестанут торговать немецкими марками,"Московская межбанковская валютная биржа отменяет с сегодняшнего дняторги по иностранным валютам, входящим в зону евро. Отменяются торги по французскому франку, итальянской лире, немецкой и финляндской маркам. Биржа отменяет торги по иностранным валютам зоны евро, учитывая адаптацию российских банков и их клиентов к введению евро. Биржа также предпринимает шаги по развитию рынка этого единого европейского платежного средства. Теперь на ММВБ будут проходить торги по семи иностраннымвалютам - доллар США, евро, английский фунт стерлингов,швейцарский франк, японская иена, украинская гривна и казахстанский тенге.",Россия,Все,1999/09/01
https://lenta.ru/news/1999/09/01/shadow_army/,Швейцарец создал подпольную армию,"Бывший швейцарский офицер Дино Беллази создал независимую от правительства Швейцарии армию. Швейцарский федеральный прокурор Карла дель Понти заявила, что Беллази работал на шефа разведывательной службы Питера Рейли и получил 5,8 миллионов долларов от министерства обороны для покупки огромного количества оружия.Адвокат Беллази Андре Седу заявил, что его клиент отверг эти обвинения. Факт мошенничества практически недоказуем даже после ухода Беллази из разведки, замечает корреспондент BBC Клер Дул. Беллази пока голословно отрицает, что в течение пяти лет финансировал, вооружал и тренировал новую секретную армию.Карла дель Понти, недавно ставшая прокурором Международного Трибунала ООН по военным преступлениям, заявила, что дело против Рейли и еще троих высокопоставленных чиновников закрыто.Она считает, что не существует доказательств того, что деньги ушли на ""теневую армию"". В данный момент Беллази находится в заключении по обвинению в растрате 6 миллионов долларов.Федеральный прокурор добавила, что расследование будет продолжено в отношении Фреда Шрайера, шефа стратегической информационной службы, которая возникла в документах по делу Беллази. На прошлой неделе расследование наткнулось на арсенал с 220-ю единицами оружия и тысячами комплектов амуниции, принадлежавшими Беллази.Министерство обороны заявило во вторник, что Беллази по крайней мере 11 раз выезжал в Альпы тренировать небольшие подразделения.Министр обороны Швейцарии Адольф Оги обещал досконально исследовать это скандальное дело.",Мир,Все,1999/09/01
https://lenta.ru/news/1999/09/01/argentina/,В центре Буэнос-Айреса разбился самолет со 130 пассажирами на борту,"Сегодня, примерно в 4 часа утра по московскому времени, самолет ""Боинг""-737 частной аргентинской компании ЛАПА разбился при взлете в аэропорту Буэнос-Айреса. При падении самолет взорвался и загорелся - его топливные баки были полны горючего. На борту самолета находилось 130 пассажиров (по сведениям агентства ""Рейтер"" - 95 пассажиров и 6 членов экипажа). Как сообщают местные СМИ, более 80 человек погибло, 30 человека госпитализировано с обширными ожогами (до 95% поверхности тела). Пилот ""Боинга"" остался жив. По данным агентства ""Эй-Би-Си Ньюс"", двоим находившемся в салоне пассажирам удалось выскочить из горящего самолета. Самолет направлялся в Кордову - столицу одноименной аргентинской провинции. По сообщениям из Кордовы, местные власти организовали для родственников жертв катастрофы специальный авиарейс в Буэнос-Айрес. Аргентинские телеканалы уже дают крупным планом титры с фамилиями оставшихся в живых. В потушенных обломках лайнера уже найден ""черный"" ящик самолета. Однако причина катастрофу по-прежнему остается неясной. Местные телекомпании, ведущие прямые репортажи непосредственно с места катастрофы, сообщают, что произошедшая трагедия - крупнейшая в истории гражданской авиации Аргентины. На место катастрофы прибыл на вертолете президент Аргентины Карлос Менем. Там же находится главный претендент на президентский пост, мэр Буэнос-Айреса Фернандо де ла Руа. Катастрофа произошла непосредственно в городской черте, так как аэропорт ""Хорхе Ньюбери"" расположен на центральной набережной Буэнос-Айреса, примерно в сотне метров от залива Ла-Плата. При падении самолет пробил ограду аэропорта, срезал несколько деревьев и вылетел на проезжую часть. Части самолета разрушили несколько проезжавших мимо машин. Пока не известно, пострадал ли кто-нибудь при этом. Не исключено, что жертвы были бы и на земле - катастрофа случилась в 21 час по местному времени, когда на набережной бывает много людей и автомобилей. Аэропорт в Буэнос-Айресе располагается в километре от российского торгового представительства в Аргентине. По данным посольства РФ, никто из россиян во время катастрофы не пострадал. Разбившийся ""Боинг"" был построен в США и совершил свой первый полет в апреле 1970 года.",Мир,Все,1999/09/01
